"climate_worry","age","gender","income","right_orientation","region","happiness","life_satisfaction","year","expo","years_education"
2,38,TRUE,5,10,"Hajdú-Bihar",8,8,"1",-0.0990519404411316,11
3,35,TRUE,10,4,"Hajdú-Bihar",6,8,"1",-0.0451501607894897,18
3,55,FALSE,10,5,"Hajdú-Bihar",9,9,"1",-0.0750955939292908,13
3,19,FALSE,5,5,"Hajdú-Bihar",7,6,"1",-0.0691065073013306,10
3,67,FALSE,5,0,"Hajdú-Bihar",10,9,"1",-0.506309831142426,13
3,62,TRUE,2,5,"Hajdú-Bihar",5,6,"1",-0.0691065073013306,11
3,73,TRUE,5,5,"Hajdú-Bihar",4,3,"1",-0.0511392474174499,13
2,77,TRUE,1,6,"Hajdú-Bihar",6,7,"1",-0.0750955939292908,11
3,67,TRUE,9,5,"Hajdú-Bihar",8,7,"1",-0.0691065073013306,18
2,42,TRUE,8,9,"Csongrád",7,6,"1",-0.0750955939292908,14
3,63,FALSE,7,3,"Csongrád",6,5,"1",-0.0691065073013306,13
3,82,FALSE,1,4,"Csongrád",7,4,"1",-0.0691065073013306,10
3,22,FALSE,4,6,"Csongrád",7,6,"1",-0.0870737671852112,13
2,73,FALSE,1,3,"Csongrád",7,4,"1",-0.0691065073013306,11
4,75,TRUE,6,0,"Tolna",3,5,"1",-0.0511392474174499,13
5,31,FALSE,9,6,"Tolna",6,6,"1",-0.0750955939292908,16
4,42,TRUE,7,10,"Tolna",10,10,"1",-0.0750955939292908,14
4,25,TRUE,2,5,"Tolna",5,5,"1",-0.0870737671852112,13
3,22,FALSE,10,4,"Komárom-Esztergom",7,7,"1",-0.0451501607894897,13
3,41,FALSE,10,9,"Komárom-Esztergom",8,8,"1",-0.0451501607894897,16
3,83,TRUE,5,10,"Pest",7,2,"1",-0.0930628538131714,11
1,58,FALSE,1,5,"Pest",2,3,"1",-0.506309831142426,13
3,77,FALSE,4,8,"Pest",6,5,"1",-0.0870737671852112,8
3,40,TRUE,4,9,"Pest",4,5,"1",-0.0750955939292908,13
5,68,TRUE,3,6,"Pest",8,8,"1",-0.0571283340454102,13
2,32,TRUE,3,3,"Pest",3,3,"1",-0.0451501607894897,11
2,74,FALSE,2,0,"Pest",9,2,"1",-0.0631174206733704,13
3,24,FALSE,1,5,"Pest",4,7,"1",-0.0750955939292908,13
2,85,TRUE,2,10,"Pest",2,0,"1",-0.0750955939292908,11
4,35,FALSE,2,4,"Pest",5,7,"1",-0.0930628538131714,11
3,52,FALSE,8,3,"Fejér",6,7,"1",-0.0451501607894897,14
2,28,TRUE,5,7,"Fejér",6,5,"1",-0.0451501607894897,11
3,49,FALSE,7,6,"Fejér",6,6,"1",-0.0451501607894897,14
2,59,TRUE,5,0,"Fejér",7,7,"1",-0.0451501607894897,13
4,39,FALSE,8,7,"Fejér",7,7,"1",-0.0451501607894897,14
2,65,TRUE,1,5,"Fejér",6,7,"1",-0.0451501607894897,11
2,57,FALSE,8,3,"Fejér",7,7,"1",-0.0451501607894897,16
2,66,FALSE,1,6,"Fejér",6,6,"1",-0.0451501607894897,10
3,42,TRUE,9,6,"Fejér",7,7,"1",-0.0511392474174499,11
3,43,FALSE,10,6,"Fejér",9,7,"1",-0.0691065073013306,14
4,48,FALSE,7,8,"Pest",7,7,"1",-0.081084680557251,13
4,51,FALSE,7,7,"Pest",7,7,"1",-0.0870737671852112,13
4,22,FALSE,7,6,"Pest",7,6,"1",-0.0870737671852112,14
3,77,FALSE,7,5,"Heves",6,6,"1",-0.081084680557251,11
3,72,FALSE,9,7,"Heves",8,7,"1",-0.0870737671852112,10
4,82,FALSE,1,7,"Heves",3,4,"1",-0.081084680557251,10
3,81,TRUE,8,7,"Heves",4,6,"1",-0.081084680557251,10
4,42,FALSE,3,6,"Heves",6,7,"1",-0.0750955939292908,11
3,23,FALSE,6,5,"Heves",8,5,"1",-0.0870737671852112,13
4,39,FALSE,5,8,"Heves",8,6,"1",-0.0870737671852112,13
4,47,TRUE,3,7,"Heves",4,4,"1",-0.0750955939292908,11
3,25,TRUE,4,8,"Heves",7,7,"1",-0.081084680557251,16
2,34,TRUE,9,5,"Borsod-Abaúj-Zemplén",8,7,"1",-0.572189784049988,10
4,46,TRUE,3,8,"Borsod-Abaúj-Zemplén",10,7,"1",-0.0750955939292908,10
3,44,FALSE,5,7,"Borsod-Abaúj-Zemplén",9,8,"1",-0.0870737671852112,13
3,42,FALSE,4,5,"Borsod-Abaúj-Zemplén",6,4,"1",-0.081084680557251,11
3,63,TRUE,4,5,"Borsod-Abaúj-Zemplén",5,6,"1",-0.081084680557251,11
4,62,FALSE,4,5,"Borsod-Abaúj-Zemplén",5,5,"1",-0.0631174206733704,11
3,47,TRUE,3,4,"Pest",8,5,"1",-0.0750955939292908,16
3,37,TRUE,3,5,"Pest",5,2,"1",-0.0750955939292908,10
3,40,FALSE,5,9,"Pest",5,5,"1",-0.0691065073013306,13
3,37,FALSE,1,4,"Pest",5,5,"1",-0.506309831142426,14
2,75,FALSE,2,2,"Pest",3,3,"1",-0.506309831142426,10
3,68,FALSE,1,5,"Pest",5,5,"1",-0.506309831142426,11
3,67,TRUE,4,5,"Pest",5,7,"1",-0.081084680557251,11
3,34,FALSE,7,4,"Pest",7,4,"1",-0.506309831142426,14
3,41,FALSE,2,9,"Bács-Kiskun",10,5,"1",-0.0451501607894897,11
4,64,FALSE,5,10,"Bács-Kiskun",7,8,"1",-0.0870737671852112,16
3,27,FALSE,7,7,"Bács-Kiskun",8,7,"1",-0.0870737671852112,13
3,54,TRUE,6,7,"Bács-Kiskun",7,5,"1",-0.0750955939292908,11
3,63,TRUE,1,7,"Bács-Kiskun",6,7,"1",-0.081084680557251,11
2,49,FALSE,5,8,"Bács-Kiskun",5,7,"1",-0.0870737671852112,10
3,69,FALSE,1,5,"Bács-Kiskun",5,6,"1",-0.0571283340454102,10
3,76,FALSE,2,7,"Bács-Kiskun",2,5,"1",-0.0750955939292908,10
3,19,FALSE,10,5,"Bács-Kiskun",8,7,"1",-0.0870737671852112,13
3,37,FALSE,4,10,"Komárom-Esztergom",9,5,"1",-0.0451501607894897,16
3,78,TRUE,2,0,"Komárom-Esztergom",2,2,"1",-0.0451501607894897,11
3,46,FALSE,8,8,"Komárom-Esztergom",8,8,"1",-0.0571283340454102,13
3,57,FALSE,5,7,"Komárom-Esztergom",7,7,"1",-0.0750955939292908,11
4,79,FALSE,2,8,"Bács-Kiskun",10,10,"1",-0.0990519404411316,10
4,56,FALSE,2,7,"Bács-Kiskun",7,4,"1",-0.0930628538131714,0
2,17,FALSE,5,8,"Bács-Kiskun",7,9,"1",-0.081084680557251,10
2,64,FALSE,6,5,"Bács-Kiskun",5,5,"1",-0.081084680557251,10
3,35,TRUE,4,4,"Bács-Kiskun",7,7,"1",-0.0691065073013306,16
3,49,TRUE,1,6,"Bács-Kiskun",3,2,"1",-0.0511392474174499,10
1,56,TRUE,8,10,"Bács-Kiskun",10,10,"1",-0.105041027069092,18
2,49,FALSE,1,10,"Bács-Kiskun",5,5,"1",-0.0750955939292908,11
3,63,TRUE,2,5,"Bács-Kiskun",6,5,"1",-0.081084680557251,11
2,40,FALSE,3,3,"Pest",5,5,"1",-0.572189784049988,13
3,59,FALSE,1,6,"Pest",4,6,"1",-0.0750955939292908,13
3,17,FALSE,10,3,"Csongrád",8,10,"1",-0.0870737671852112,10
3,56,TRUE,2,8,"Csongrád",9,7,"1",-0.0750955939292908,11
3,71,TRUE,2,4,"Csongrád",6,4,"1",-0.0571283340454102,11
2,31,TRUE,4,4,"Csongrád",8,9,"1",-0.0571283340454102,10
3,19,TRUE,4,5,"Heves",7,5,"1",-0.0750955939292908,10
3,69,FALSE,5,7,"Heves",6,6,"1",-0.0870737671852112,13
3,58,FALSE,4,6,"Heves",7,5,"1",-0.0870737671852112,13
2,65,TRUE,5,5,"Heves",7,7,"1",-0.0870737671852112,18
3,31,TRUE,4,6,"Heves",7,6,"1",-0.0691065073013306,11
3,50,FALSE,5,7,"Heves",7,7,"1",-0.0870737671852112,11
3,76,TRUE,4,7,"Heves",6,6,"1",-0.081084680557251,16
2,45,TRUE,4,5,"Heves",7,6,"1",-0.0750955939292908,13
3,62,FALSE,1,3,"Pest",6,6,"1",-0.0750955939292908,13
3,61,TRUE,10,7,"Pest",6,6,"1",-0.0870737671852112,13
3,41,TRUE,5,9,"Pest",6,5,"1",-0.0750955939292908,13
3,48,FALSE,1,5,"Pest",8,7,"1",-0.0750955939292908,13
3,58,TRUE,1,6,"Békés",1,2,"1",-0.0571283340454102,11
3,18,FALSE,4,5,"Békés",10,10,"1",-0.0750955939292908,10
3,88,FALSE,1,3,"Békés",9,9,"1",-0.0870737671852112,10
3,62,FALSE,1,6,"Békés",7,4,"1",-0.0451501607894897,10
3,38,TRUE,2,8,"Pest",8,8,"1",-0.0930628538131714,11
3,75,TRUE,4,8,"Pest",6,8,"1",-0.0870737671852112,10
3,60,FALSE,2,5,"Heves",10,4,"1",-0.105041027069092,11
3,28,TRUE,7,5,"Heves",7,8,"1",-0.0691065073013306,13
2,77,TRUE,8,3,"Heves",3,4,"1",-0.0451501607894897,10
1,64,TRUE,4,3,"Heves",5,6,"1",-0.0571283340454102,11
5,33,FALSE,9,9,"Győr-Moson-Sopron",8,9,"1",-0.0930628538131714,11
4,43,FALSE,2,9,"Győr-Moson-Sopron",9,10,"1",-0.0870737671852112,13
4,51,FALSE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.0870737671852112,13
3,37,TRUE,7,8,"Győr-Moson-Sopron",10,8,"1",-0.0750955939292908,13
4,43,FALSE,10,10,"Győr-Moson-Sopron",10,10,"1",-0.0990519404411316,18
4,41,FALSE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.0750955939292908,13
3,60,FALSE,6,10,"Győr-Moson-Sopron",9,10,"1",-0.0750955939292908,11
2,16,FALSE,5,5,"Győr-Moson-Sopron",10,10,"1",-0.572189784049988,10
4,65,FALSE,1,10,"Győr-Moson-Sopron",9,10,"1",-0.0750955939292908,11
4,65,FALSE,1,10,"Győr-Moson-Sopron",10,10,"1",-0.0750955939292908,11
5,47,FALSE,9,7,"Győr-Moson-Sopron",9,8,"1",-0.0870737671852112,13
2,48,FALSE,7,10,"Győr-Moson-Sopron",10,10,"1",-0.0750955939292908,16
5,37,TRUE,10,10,"Győr-Moson-Sopron",10,10,"1",-0.0990519404411316,18
4,29,TRUE,6,10,"Győr-Moson-Sopron",10,10,"1",-0.081084680557251,13
2,38,FALSE,5,10,"Győr-Moson-Sopron",10,10,"1",-0.0750955939292908,11
4,32,FALSE,7,10,"Győr-Moson-Sopron",10,10,"1",-0.0691065073013306,16
5,80,FALSE,5,7,"Győr-Moson-Sopron",5,8,"1",-0.0691065073013306,10
2,39,FALSE,6,10,"Győr-Moson-Sopron",9,10,"1",-0.0691065073013306,13
5,47,TRUE,10,10,"Győr-Moson-Sopron",9,9,"1",-0.105041027069092,11
3,45,TRUE,3,10,"Győr-Moson-Sopron",9,8,"1",-0.0870737671852112,11
3,17,FALSE,6,7,"Győr-Moson-Sopron",10,5,"1",-0.0870737671852112,10
4,70,FALSE,5,8,"Győr-Moson-Sopron",5,6,"1",-0.0930628538131714,11
3,52,TRUE,9,5,"Győr-Moson-Sopron",9,9,"1",-0.0631174206733704,14
4,24,FALSE,10,8,"Győr-Moson-Sopron",10,10,"1",-0.081084680557251,13
3,19,FALSE,6,10,"Győr-Moson-Sopron",10,10,"1",-0.572189784049988,13
4,48,FALSE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.0750955939292908,16
3,48,FALSE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.0870737671852112,13
3,45,TRUE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.081084680557251,11
3,60,TRUE,4,10,"Győr-Moson-Sopron",10,10,"1",-0.081084680557251,11
4,38,FALSE,5,10,"Győr-Moson-Sopron",10,10,"1",-0.081084680557251,16
2,58,TRUE,2,8,"Békés",5,4,"1",-0.0571283340454102,11
3,31,TRUE,10,7,"Békés",6,7,"1",-0.0451501607894897,11
5,51,FALSE,4,8,"Békés",6,5,"1",-0.081084680557251,11
3,81,TRUE,1,3,"Békés",7,5,"1",-0.0750955939292908,11
2,47,TRUE,4,7,"Békés",5,4,"1",-0.0750955939292908,11
3,40,TRUE,3,5,"Békés",6,8,"1",-0.0451501607894897,11
4,49,TRUE,3,7,"Hajdú-Bihar",8,9,"1",-0.0870737671852112,8
4,59,FALSE,10,4,"Hajdú-Bihar",4,1,"1",-0.0451501607894897,11
4,22,TRUE,2,5,"Hajdú-Bihar",7,2,"1",-0.0571283340454102,13
3,56,TRUE,9,5,"Hajdú-Bihar",8,7,"1",-0.081084680557251,11
3,61,FALSE,1,5,"Hajdú-Bihar",3,2,"1",-0.572189784049988,11
3,36,TRUE,9,10,"Hajdú-Bihar",9,8,"1",-0.0930628538131714,15
3,73,TRUE,2,5,"Hajdú-Bihar",8,10,"1",-0.105041027069092,10
4,70,FALSE,6,1,"Hajdú-Bihar",6,7,"1",-0.0571283340454102,13
4,50,TRUE,1,5,"Hajdú-Bihar",3,1,"1",-0.0451501607894897,10
3,77,TRUE,3,5,"Hajdú-Bihar",5,5,"1",-0.572189784049988,10
1,67,FALSE,10,7,"Hajdú-Bihar",8,9,"1",-0.0750955939292908,16
2,67,FALSE,1,10,"Hajdú-Bihar",9,9,"1",-0.0990519404411316,14
3,84,FALSE,1,10,"Hajdú-Bihar",7,8,"1",-0.105041027069092,8
2,65,TRUE,2,5,"Bács-Kiskun",7,5,"1",-0.0750955939292908,10
1,45,TRUE,4,9,"Bács-Kiskun",7,4,"1",-0.0750955939292908,10
2,59,TRUE,3,10,"Bács-Kiskun",9,6,"1",-0.105041027069092,11
2,32,TRUE,6,10,"Bács-Kiskun",10,10,"1",-0.0870737671852112,13
1,22,FALSE,7,5,"Bács-Kiskun",8,9,"1",-0.506309831142426,13
1,17,TRUE,5,5,"Bács-Kiskun",10,10,"1",-0.572189784049988,10
2,20,TRUE,1,1,"Bács-Kiskun",8,5,"1",-0.0451501607894897,13
3,75,FALSE,3,1,"Bács-Kiskun",5,5,"1",-0.0631174206733704,10
3,56,FALSE,3,1,"Bács-Kiskun",7,5,"1",-0.0451501607894897,13
3,73,TRUE,3,2,"Bács-Kiskun",6,7,"1",-0.0631174206733704,10
3,61,FALSE,4,2,"Bács-Kiskun",8,7,"1",-0.0571283340454102,10
3,64,FALSE,9,2,"Heves",8,9,"1",-0.0930628538131714,16
3,78,FALSE,7,5,"Heves",5,5,"1",-0.0750955939292908,8
4,40,TRUE,8,5,"Heves",8,8,"1",-0.572189784049988,13
4,52,TRUE,10,10,"Heves",4,5,"1",-0.0990519404411316,16
3,28,FALSE,8,5,"Heves",8,5,"1",-0.081084680557251,13
4,30,TRUE,7,10,"Csongrád",8,7,"1",-0.0451501607894897,13
3,75,FALSE,2,8,"Csongrád",5,6,"1",-0.0930628538131714,11
2,24,TRUE,5,5,"Csongrád",7,6,"1",-0.0631174206733704,13
3,37,TRUE,7,6,"Csongrád",8,7,"1",-0.0870737671852112,11
4,36,TRUE,2,5,"Somogy",8,4,"1",-0.0451501607894897,13
4,31,FALSE,1,5,"Somogy",6,5,"1",-0.0451501607894897,13
4,42,FALSE,1,5,"Somogy",7,6,"1",-0.0451501607894897,13
4,60,FALSE,1,4,"Somogy",5,5,"1",-0.0451501607894897,11
4,53,TRUE,5,4,"Somogy",7,4,"1",-0.0451501607894897,10
4,30,TRUE,2,4,"Somogy",8,0,"1",-0.0451501607894897,16
5,64,FALSE,4,2,"Hajdú-Bihar",3,3,"1",-0.0511392474174499,13
3,36,FALSE,3,9,"Hajdú-Bihar",8,8,"1",-0.0451501607894897,13
3,46,FALSE,1,6,"Hajdú-Bihar",1,4,"1",-0.0451501607894897,11
3,57,FALSE,5,7,"Pest",6,7,"1",-0.0870737671852112,13
3,29,FALSE,3,7,"Jász-Nagykun-Szolnok",8,5,"1",-0.0750955939292908,14
4,26,FALSE,5,4,"Jász-Nagykun-Szolnok",6,4,"1",-0.0750955939292908,13
3,18,TRUE,4,4,"Jász-Nagykun-Szolnok",6,5,"1",-0.0870737671852112,11
3,76,TRUE,2,6,"Jász-Nagykun-Szolnok",7,6,"1",-0.0870737671852112,11
3,59,FALSE,2,6,"Jász-Nagykun-Szolnok",6,7,"1",-0.081084680557251,14
1,49,TRUE,1,5,"Jász-Nagykun-Szolnok",7,5,"1",-0.081084680557251,11
3,41,TRUE,6,7,"Jász-Nagykun-Szolnok",8,8,"1",-0.0870737671852112,11
3,17,FALSE,3,6,"Jász-Nagykun-Szolnok",9,6,"1",-0.0930628538131714,11
4,65,TRUE,8,6,"Szabolcs-Szatmár-Bereg",7,4,"1",-0.105041027069092,11
4,67,FALSE,7,7,"Szabolcs-Szatmár-Bereg",8,2,"1",-0.0990519404411316,10
4,80,FALSE,6,1,"Szabolcs-Szatmár-Bereg",4,5,"1",-0.0631174206733704,8
4,40,TRUE,6,8,"Szabolcs-Szatmár-Bereg",6,8,"1",-0.0451501607894897,10
3,62,FALSE,8,6,"Szabolcs-Szatmár-Bereg",5,2,"1",-0.0930628538131714,11
2,56,FALSE,5,6,"Szabolcs-Szatmár-Bereg",5,2,"1",-0.0990519404411316,10
3,58,TRUE,1,10,"Szabolcs-Szatmár-Bereg",5,3,"1",-0.0511392474174499,11
3,51,TRUE,2,9,"Jász-Nagykun-Szolnok",8,8,"1",-0.0691065073013306,13
4,72,FALSE,1,6,"Jász-Nagykun-Szolnok",6,4,"1",-0.0631174206733704,10
2,63,TRUE,1,6,"Jász-Nagykun-Szolnok",6,6,"1",-0.0870737671852112,8
4,55,TRUE,9,4,"Jász-Nagykun-Szolnok",8,8,"1",-0.0631174206733704,13
4,58,FALSE,9,5,"Jász-Nagykun-Szolnok",7,7,"1",-0.0571283340454102,16
4,31,TRUE,5,8,"Jász-Nagykun-Szolnok",7,7,"1",-0.0571283340454102,13
3,39,TRUE,4,8,"Jász-Nagykun-Szolnok",8,8,"1",-0.0571283340454102,16
4,49,FALSE,1,5,"Jász-Nagykun-Szolnok",7,7,"1",-0.081084680557251,13
5,63,FALSE,4,8,"Jász-Nagykun-Szolnok",9,9,"1",-0.105041027069092,14
2,79,FALSE,1,5,"Jász-Nagykun-Szolnok",6,6,"1",-0.081084680557251,10
4,66,TRUE,1,2,"Jász-Nagykun-Szolnok",8,8,"1",-0.0571283340454102,11
3,55,TRUE,9,7,"Jász-Nagykun-Szolnok",8,9,"1",-0.0930628538131714,13
4,60,FALSE,5,8,"Jász-Nagykun-Szolnok",8,9,"1",-0.0930628538131714,11
2,69,FALSE,4,7,"Jász-Nagykun-Szolnok",7,7,"1",-0.105041027069092,13
3,77,TRUE,7,5,"Bács-Kiskun",10,7,"1",-0.105041027069092,11
4,64,FALSE,4,1,"Somogy",4,4,"1",-0.0571283340454102,11
4,19,FALSE,8,5,"Somogy",7,7,"1",-0.081084680557251,13
5,75,TRUE,3,3,"Somogy",7,7,"1",-0.0571283340454102,16
5,29,FALSE,5,7,"Somogy",8,7,"1",-0.0691065073013306,16
3,41,FALSE,2,5,"Somogy",3,6,"1",-0.0631174206733704,11
4,72,FALSE,7,7,"Somogy",4,5,"1",-0.0870737671852112,11
4,67,FALSE,5,0,"Somogy",6,7,"1",-0.0571283340454102,11
4,47,FALSE,4,3,"Somogy",6,7,"1",-0.0631174206733704,16
3,39,FALSE,7,5,"Győr-Moson-Sopron",10,10,"1",-0.0691065073013306,16
3,20,TRUE,9,1,"Győr-Moson-Sopron",10,4,"1",-0.0451501607894897,13
3,60,FALSE,4,5,"Győr-Moson-Sopron",7,5,"1",-0.0870737671852112,10
3,53,FALSE,5,3,"Jász-Nagykun-Szolnok",6,7,"1",-0.0631174206733704,11
4,90,FALSE,4,3,"Jász-Nagykun-Szolnok",5,5,"1",-0.0451501607894897,10
4,55,TRUE,5,5,"Jász-Nagykun-Szolnok",8,3,"1",-0.0691065073013306,8
3,56,TRUE,10,2,"Borsod-Abaúj-Zemplén",8,8,"1",-0.0451501607894897,14
3,49,FALSE,1,8,"Bács-Kiskun",5,5,"1",-0.0631174206733704,14
3,22,FALSE,7,8,"Bács-Kiskun",7,8,"1",-0.0631174206733704,14
2,33,TRUE,1,7,"Bács-Kiskun",7,5,"1",-0.0631174206733704,13
3,82,FALSE,3,3,"Bács-Kiskun",3,4,"1",-0.0631174206733704,10
3,42,FALSE,10,5,"Bács-Kiskun",8,4,"1",-0.0750955939292908,14
3,44,TRUE,5,9,"Bács-Kiskun",4,8,"1",-0.0631174206733704,11
2,54,TRUE,2,5,"Bács-Kiskun",7,5,"1",-0.0930628538131714,8
3,40,FALSE,7,5,"Bács-Kiskun",9,9,"1",-0.0750955939292908,18
3,68,FALSE,2,5,"Bács-Kiskun",5,5,"1",-0.0750955939292908,10
2,25,TRUE,2,5,"Bács-Kiskun",8,8,"1",-0.0750955939292908,11
2,23,TRUE,3,5,"Bács-Kiskun",5,5,"1",-0.0750955939292908,11
3,42,TRUE,3,5,"Bács-Kiskun",3,3,"1",-0.0750955939292908,11
3,70,TRUE,1,5,"Bács-Kiskun",7,5,"1",-0.0691065073013306,14
2,23,TRUE,10,5,"Borsod-Abaúj-Zemplén",6,3,"1",-0.0631174206733704,14
3,34,TRUE,10,8,"Borsod-Abaúj-Zemplén",8,7,"1",-0.0571283340454102,11
3,69,FALSE,3,6,"Borsod-Abaúj-Zemplén",9,10,"1",-0.506309831142426,10
4,18,TRUE,2,5,"Borsod-Abaúj-Zemplén",10,9,"1",-0.081084680557251,10
4,81,FALSE,3,2,"Borsod-Abaúj-Zemplén",5,0,"1",-0.572189784049988,10
3,60,FALSE,4,6,"Borsod-Abaúj-Zemplén",10,5,"1",-0.081084680557251,10
2,20,FALSE,2,5,"Borsod-Abaúj-Zemplén",10,8,"1",-0.0750955939292908,11
3,70,FALSE,1,7,"Zala",6,7,"1",-0.0750955939292908,11
4,63,TRUE,4,7,"Zala",6,7,"1",-0.0750955939292908,11
3,60,FALSE,9,7,"Zala",6,6,"1",-0.0750955939292908,16
4,48,TRUE,4,7,"Zala",6,6,"1",-0.0691065073013306,13
3,88,TRUE,6,2,"Zala",4,5,"1",-0.0691065073013306,13
2,22,TRUE,10,4,"Komárom-Esztergom",8,7,"1",-0.0451501607894897,11
3,56,FALSE,9,5,"Komárom-Esztergom",8,7,"1",-0.0451501607894897,11
3,37,TRUE,3,10,"Komárom-Esztergom",7,8,"1",-0.0451501607894897,13
3,41,FALSE,8,7,"Komárom-Esztergom",7,8,"1",-0.0631174206733704,13
4,63,TRUE,4,7,"Bács-Kiskun",8,5,"1",-0.0870737671852112,11
4,68,FALSE,1,7,"Bács-Kiskun",6,8,"1",-0.081084680557251,10
3,59,FALSE,4,8,"Bács-Kiskun",6,7,"1",-0.0750955939292908,10
3,22,FALSE,7,8,"Bács-Kiskun",8,6,"1",-0.081084680557251,13
1,41,TRUE,9,5,"Bács-Kiskun",10,10,"1",-0.506309831142426,14
2,44,FALSE,2,7,"Bács-Kiskun",8,6,"1",-0.0691065073013306,13
2,75,TRUE,2,6,"Bács-Kiskun",9,6,"1",-0.0571283340454102,10
2,49,TRUE,1,5,"Bács-Kiskun",4,3,"1",-0.0691065073013306,11
2,54,FALSE,5,5,"Bács-Kiskun",8,7,"1",-0.0750955939292908,13
3,19,TRUE,1,2,"Bács-Kiskun",8,7,"1",-0.0750955939292908,10
3,77,TRUE,1,8,"Bács-Kiskun",8,8,"1",-0.0870737671852112,10
3,43,FALSE,8,8,"Bács-Kiskun",7,8,"1",-0.0990519404411316,13
2,63,FALSE,4,8,"Bács-Kiskun",5,5,"1",-0.0930628538131714,11
3,19,FALSE,10,5,"Pest",8,5,"1",-0.0750955939292908,13
3,19,TRUE,4,3,"Jász-Nagykun-Szolnok",8,9,"1",-0.0571283340454102,13
3,70,TRUE,4,1,"Jász-Nagykun-Szolnok",5,6,"1",-0.0451501607894897,11
3,61,FALSE,6,1,"Szabolcs-Szatmár-Bereg",10,7,"1",-0.0691065073013306,16
2,67,TRUE,5,8,"Szabolcs-Szatmár-Bereg",7,7,"1",-0.0930628538131714,11
3,19,FALSE,8,10,"Komárom-Esztergom",9,10,"1",-0.0750955939292908,13
2,38,FALSE,8,7,"Komárom-Esztergom",9,9,"1",-0.0750955939292908,14
3,60,FALSE,7,5,"Baranya",9,8,"1",-0.0451501607894897,16
3,70,FALSE,9,7,"Baranya",8,9,"1",-0.0990519404411316,16
3,87,FALSE,5,3,"Baranya",8,9,"1",-0.0870737671852112,10
3,27,FALSE,8,5,"Baranya",9,8,"1",-0.0511392474174499,14
4,31,TRUE,6,7,"Vas",7,7,"1",-0.0870737671852112,13
4,22,TRUE,6,7,"Vas",8,6,"1",-0.0750955939292908,11
3,78,TRUE,2,6,"Vas",2,5,"1",-0.0750955939292908,10
4,63,FALSE,4,6,"Vas",3,5,"1",-0.081084680557251,11
3,45,TRUE,4,10,"Vas",9,9,"1",-0.0691065073013306,11
3,27,FALSE,8,5,"Vas",9,5,"1",-0.081084680557251,14
5,60,TRUE,4,5,"Vas",7,7,"1",-0.0631174206733704,10
3,38,FALSE,5,7,"Vas",6,6,"1",-0.0631174206733704,13
4,69,FALSE,2,7,"Vas",5,6,"1",-0.0870737671852112,13
4,27,TRUE,1,9,"Vas",5,9,"1",-0.0930628538131714,13
3,23,TRUE,8,10,"Vas",10,7,"1",-0.081084680557251,11
2,53,TRUE,8,8,"Vas",8,8,"1",-0.0870737671852112,11
4,42,TRUE,7,8,"Vas",6,8,"1",-0.081084680557251,11
4,34,FALSE,5,5,"Baranya",8,8,"1",-0.0870737671852112,10
4,76,TRUE,6,10,"Baranya",8,8,"1",-0.0990519404411316,10
4,74,FALSE,3,7,"Baranya",6,7,"1",-0.572189784049988,10
3,62,FALSE,7,7,"Komárom-Esztergom",7,5,"1",-0.0691065073013306,11
3,35,FALSE,5,7,"Komárom-Esztergom",5,5,"1",-0.572189784049988,16
5,18,FALSE,8,4,"Somogy",8,7,"1",-0.0870737671852112,13
4,69,TRUE,2,0,"Somogy",7,7,"1",-0.0571283340454102,11
4,59,FALSE,1,1,"Somogy",3,0,"1",-0.0571283340454102,10
4,63,TRUE,1,10,"Somogy",1,0,"1",-0.0451501607894897,11
4,29,FALSE,1,4,"Somogy",2,2,"1",-0.0691065073013306,10
4,56,TRUE,1,3,"Somogy",3,1,"1",-0.0511392474174499,10
4,52,FALSE,2,5,"Somogy",8,6,"1",-0.081084680557251,13
3,62,FALSE,2,5,"Bács-Kiskun",7,7,"1",-0.0571283340454102,10
3,37,FALSE,6,4,"Bács-Kiskun",7,8,"1",-0.0750955939292908,11
3,68,TRUE,4,5,"Baranya",7,7,"1",-0.081084680557251,11
3,95,TRUE,1,4,"Baranya",6,7,"1",-0.0870737671852112,11
3,88,FALSE,4,3,"Baranya",6,5,"1",-0.081084680557251,13
3,62,TRUE,4,4,"Baranya",5,5,"1",-0.0750955939292908,14
3,65,FALSE,4,5,"Baranya",6,5,"1",-0.081084680557251,11
4,84,FALSE,7,0,"Veszprém",3,6,"1",-0.0511392474174499,8
4,50,FALSE,3,5,"Veszprém",7,8,"1",-0.0511392474174499,13
4,80,TRUE,3,5,"Veszprém",8,8,"1",-0.0451501607894897,11
4,26,FALSE,9,9,"Veszprém",6,8,"1",-0.0511392474174499,13
3,27,TRUE,10,10,"Veszprém",4,6,"1",-0.0451501607894897,13
3,61,TRUE,9,2,"Veszprém",8,8,"1",-0.0451501607894897,11
4,67,TRUE,10,3,"Veszprém",3,2,"1",-0.0511392474174499,11
3,57,FALSE,10,7,"Veszprém",7,6,"1",-0.0451501607894897,11
4,63,FALSE,1,5,"Veszprém",3,5,"1",-0.0451501607894897,8
